QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	43.233562	-0.104083	415.380005	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	43.232784	-0.108310	125.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	43.232910	-0.107717	125.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233032	-0.107125	125.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233158	-0.106532	125.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233280	-0.105940	125.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233406	-0.105347	125.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233528	-0.104754	125.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233654	-0.104162	125.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233776	-0.103569	125.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233898	-0.102976	125.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234024	-0.102384	125.000000	1
