QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
1	0	3	22	10.000000	0.000000	0.000000	0.000000	43.233383	-0.104455	35.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233540	-0.108189	40.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233757	-0.106889	50.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233883	-0.106296	50.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234005	-0.105704	50.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234131	-0.105111	50.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234253	-0.104518	50.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234379	-0.103926	50.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234501	-0.103333	50.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234627	-0.102740	50.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234749	-0.102148	50.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234730	-0.104552	40.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	43.235638	-0.099939	40.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234722	-0.100036	40.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234261	-0.100722	40.000000	1
16	0	3	21	0.000000	0.000000	0.000000	0.000000	43.233559	-0.104083	3.000000	1
