QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	43.233562	-0.104083	415.380005	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233646	-0.107962	125.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233700	-0.107342	125.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233753	-0.106722	125.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233810	-0.106103	125.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233864	-0.105483	125.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233917	-0.104863	125.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	43.233974	-0.104243	125.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234028	-0.103623	125.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234081	-0.103004	125.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	43.234138	-0.102384	125.000000	1
